transaction_id,order_date,region,product_category,sales_channel,customer_segment,units_sold,unit_price,discount_rate,gross_revenue,discount_amount,net_revenue,month,seasonality_multiplier
251,2023-10-29,Midwest,Technology,Partner,Small Business,11,204.63,0.05,2250.93,112.55,2672.98,10,1.25
252,2023-06-30,West,Office Supplies,Partner,Consumer,7,308.91,0.05,2162.37,108.12,2259.68,6,1.1
253,2024-08-29,South,Technology,Online,Consumer,11,191.2,0.15,2103.2,315.48,1966.49,8,1.1
254,2024-11-30,South,Technology,Retail,Small Business,11,226.1,0.0,2487.1,0.0,3108.88,11,1.25
255,2025-09-19,South,Services,Retail,Mid Market,10,166.38,0.15,1663.8,249.57,1414.23,9,1.0
256,2023-07-10,South,Software,Retail,Consumer,9,206.92,0.0,1862.28,0.0,2048.51,7,1.1
257,2023-09-10,Northeast,Technology,Online,Small Business,1,107.2,0.05,107.2,5.36,101.84,9,1.0
258,2025-09-07,South,Office Supplies,Online,Mid Market,11,125.63,0.05,1381.93,69.1,1312.83,9,1.0
259,2025-07-16,Midwest,Software,Online,Enterprise,8,218.56,0.15,1748.48,262.27,1634.83,7,1.1
260,2023-05-08,Northeast,Services,Online,Small Business,2,171.96,0.1,343.92,34.39,309.53,5,1.0
261,2023-01-18,South,Office Supplies,Retail,Enterprise,1,93.42,0.0,93.42,0.0,93.42,1,1.0
262,2024-07-19,West,Services,Online,Mid Market,4,161.95,0.0,647.8,0.0,712.58,7,1.1
263,2024-07-23,Northeast,Office Supplies,Online,Small Business,6,235.76,0.0,1414.56,0.0,1556.02,7,1.1
264,2024-11-16,Northeast,Software,Online,Mid Market,8,150.6,0.05,1204.8,60.24,1430.7,11,1.25
265,2024-09-17,West,Services,Online,Mid Market,1,60.25,0.0,60.25,0.0,60.25,9,1.0
266,2025-05-03,Midwest,Technology,Online,Consumer,1,281.62,0.15,281.62,42.24,239.38,5,1.0
267,2025-08-19,Northeast,Technology,Online,Enterprise,10,191.3,0.2,1913.0,382.6,1683.44,8,1.1
268,2023-06-04,West,Furniture,Online,Mid Market,2,274.58,0.15,549.16,82.37,513.46,6,1.1
269,2024-05-04,Northeast,Technology,Partner,Enterprise,9,204.38,0.0,1839.42,0.0,1839.42,5,1.0
270,2025-02-23,West,Furniture,Online,Enterprise,4,149.26,0.15,597.04,89.56,507.48,2,1.0
271,2023-09-03,West,Software,Partner,Consumer,7,204.5,0.0,1431.5,0.0,1431.5,9,1.0
272,2025-11-28,Northeast,Office Supplies,Online,Enterprise,3,202.46,0.0,607.38,0.0,759.22,11,1.25
273,2025-01-28,Northeast,Furniture,Partner,Mid Market,11,285.89,0.0,3144.79,0.0,3144.79,1,1.0
274,2024-06-21,West,Furniture,Online,Mid Market,1,255.69,0.0,255.69,0.0,281.26,6,1.1
275,2025-07-09,South,Technology,Direct Sales,Consumer,1,222.7,0.0,222.7,0.0,244.97,7,1.1
276,2024-02-12,Midwest,Furniture,Partner,Enterprise,9,206.1,0.0,1854.9,0.0,1854.9,2,1.0
277,2024-06-08,Midwest,Office Supplies,Online,Small Business,4,189.43,0.0,757.72,0.0,833.49,6,1.1
278,2025-04-07,Midwest,Technology,Online,Enterprise,11,153.11,0.0,1684.21,0.0,1684.21,4,1.0
279,2025-06-21,Northeast,Services,Retail,Mid Market,3,244.19,0.1,732.57,73.26,725.24,6,1.1
280,2023-02-05,Northeast,Furniture,Direct Sales,Small Business,5,161.74,0.05,808.7,40.44,768.27,2,1.0
281,2024-11-15,West,Services,Retail,Mid Market,1,171.64,0.0,171.64,0.0,214.55,11,1.25
282,2023-01-20,South,Technology,Retail,Small Business,3,188.77,0.0,566.31,0.0,566.31,1,1.0
283,2023-11-17,West,Software,Online,Enterprise,4,150.57,0.05,602.28,30.11,715.21,11,1.25
284,2024-05-26,Midwest,Office Supplies,Online,Small Business,6,160.4,0.0,962.4,0.0,962.4,5,1.0
285,2024-02-04,Midwest,Software,Online,Small Business,9,185.13,0.2,1666.17,333.23,1332.94,2,1.0
286,2024-10-15,West,Office Supplies,Online,Small Business,3,180.65,0.1,541.95,54.2,609.69,10,1.25
287,2025-08-29,West,Services,Online,Mid Market,4,265.07,0.0,1060.28,0.0,1166.31,8,1.1
288,2024-04-15,South,Office Supplies,Online,Small Business,5,100.97,0.05,504.85,25.24,479.61,4,1.0
289,2025-04-13,South,Software,Partner,Consumer,8,215.93,0.05,1727.44,86.37,1641.07,4,1.0
290,2024-12-27,West,Services,Partner,Small Business,9,158.5,0.0,1426.5,0.0,1783.12,12,1.25
291,2025-05-03,South,Software,Online,Enterprise,3,165.87,0.1,497.61,49.76,447.85,5,1.0
292,2023-02-20,West,Office Supplies,Direct Sales,Mid Market,3,54.24,0.05,162.72,8.14,154.58,2,1.0
293,2024-07-28,West,Technology,Online,Consumer,7,144.0,0.1,1008.0,100.8,997.92,7,1.1
294,2023-05-30,West,Services,Online,Small Business,9,213.55,0.0,1921.95,0.0,1921.95,5,1.0
295,2023-11-10,South,Office Supplies,Partner,Small Business,1,146.94,0.05,146.94,7.35,174.49,11,1.25
296,2024-07-23,Northeast,Office Supplies,Partner,Mid Market,1,158.8,0.2,158.8,31.76,139.74,7,1.1
297,2023-11-01,West,Technology,Direct Sales,Enterprise,2,168.27,0.1,336.54,33.65,378.61,11,1.25
298,2024-11-12,Midwest,Office Supplies,Online,Mid Market,6,196.14,0.0,1176.84,0.0,1471.05,11,1.25
299,2025-04-17,Midwest,Software,Online,Small Business,3,276.45,0.0,829.35,0.0,829.35,4,1.0
300,2025-12-13,South,Office Supplies,Retail,Mid Market,8,180.98,0.0,1447.84,0.0,1809.8,12,1.25
301,2025-09-29,West,Furniture,Online,Small Business,5,343.97,0.0,1719.85,0.0,1719.85,9,1.0
302,2024-03-19,Northeast,Technology,Online,Small Business,3,327.21,0.05,981.63,49.08,932.55,3,1.0
303,2024-09-04,Midwest,Furniture,Retail,Mid Market,8,275.15,0.0,2201.2,0.0,2201.2,9,1.0
304,2025-09-19,Northeast,Software,Online,Enterprise,8,240.97,0.0,1927.76,0.0,1927.76,9,1.0
305,2023-09-21,Midwest,Technology,Online,Consumer,2,204.05,0.1,408.1,40.81,367.29,9,1.0
306,2025-12-12,South,Office Supplies,Online,Small Business,5,268.52,0.05,1342.6,67.13,1594.34,12,1.25
307,2025-09-30,South,Office Supplies,Online,Enterprise,3,301.17,0.0,903.51,0.0,903.51,9,1.0
308,2023-01-05,West,Services,Online,Small Business,7,191.14,0.0,1337.98,0.0,1337.98,1,1.0
309,2025-02-12,West,Technology,Retail,Small Business,2,199.69,0.0,399.38,0.0,399.38,2,1.0
310,2025-05-26,South,Technology,Online,Mid Market,9,227.42,0.1,2046.78,204.68,1842.1,5,1.0
311,2025-09-18,Northeast,Office Supplies,Direct Sales,Enterprise,2,179.44,0.0,358.88,0.0,358.88,9,1.0
312,2025-06-02,West,Office Supplies,Online,Consumer,11,266.25,0.0,2928.75,0.0,3221.63,6,1.1
313,2023-02-16,South,Technology,Direct Sales,Enterprise,2,117.26,0.1,234.52,23.45,211.07,2,1.0
314,2025-05-16,Northeast,Software,Online,Small Business,6,203.97,0.0,1223.82,0.0,1223.82,5,1.0
315,2025-04-02,Northeast,Office Supplies,Online,Small Business,3,119.68,0.0,359.04,0.0,359.04,4,1.0
316,2025-07-24,West,Furniture,Online,Enterprise,3,182.86,0.05,548.58,27.43,573.27,7,1.1
317,2024-10-17,Northeast,Furniture,Online,Mid Market,10,144.51,0.0,1445.1,0.0,1806.38,10,1.25
318,2023-09-26,Northeast,Services,Retail,Small Business,2,181.93,0.0,363.86,0.0,363.86,9,1.0
319,2024-01-05,West,Technology,Online,Mid Market,5,92.82,0.05,464.1,23.2,440.9,1,1.0
320,2024-09-27,South,Technology,Retail,Consumer,11,217.94,0.15,2397.34,359.6,2037.74,9,1.0
321,2024-10-18,South,Technology,Retail,Enterprise,5,163.84,0.05,819.2,40.96,972.8,10,1.25
322,2023-04-30,West,Office Supplies,Partner,Mid Market,7,243.43,0.0,1704.01,0.0,1704.01,4,1.0
323,2025-04-10,West,Software,Retail,Consumer,8,182.0,0.0,1456.0,0.0,1456.0,4,1.0
324,2025-12-17,Northeast,Furniture,Online,Enterprise,8,231.26,0.0,1850.08,0.0,2312.6,12,1.25
325,2025-01-10,Midwest,Technology,Partner,Small Business,3,159.41,0.05,478.23,23.91,454.32,1,1.0
326,2023-04-27,Midwest,Technology,Partner,Small Business,6,229.04,0.05,1374.24,68.71,1305.53,4,1.0
327,2025-03-01,Northeast,Office Supplies,Direct Sales,Mid Market,5,300.99,0.0,1504.95,0.0,1504.95,3,1.0
328,2025-10-09,Northeast,Technology,Online,Small Business,4,143.0,0.05,572.0,28.6,679.25,10,1.25
329,2025-12-17,South,Services,Partner,Enterprise,10,229.6,0.15,2296.0,344.4,2439.5,12,1.25
330,2024-09-25,South,Technology,Direct Sales,Consumer,6,116.58,0.0,699.48,0.0,699.48,9,1.0
331,2024-05-27,Midwest,Technology,Retail,Small Business,4,177.45,0.15,709.8,106.47,603.33,5,1.0
332,2025-03-12,West,Technology,Retail,Enterprise,8,83.38,0.05,667.04,33.35,633.69,3,1.0
333,2024-07-13,West,Software,Direct Sales,Mid Market,9,221.51,0.1,1993.59,199.36,1973.65,7,1.1
334,2024-05-02,Midwest,Office Supplies,Direct Sales,Mid Market,1,152.49,0.1,152.49,15.25,137.24,5,1.0
335,2025-06-15,Northeast,Services,Retail,Enterprise,1,226.1,0.1,226.1,22.61,223.84,6,1.1
336,2024-12-04,West,Furniture,Online,Mid Market,4,201.75,0.05,807.0,40.35,958.31,12,1.25
337,2024-08-03,Midwest,Technology,Partner,Mid Market,6,171.76,0.15,1030.56,154.58,963.57,8,1.1
338,2025-02-28,South,Office Supplies,Online,Small Business,8,227.77,0.15,1822.16,273.32,1548.84,2,1.0
339,2025-05-10,Midwest,Office Supplies,Online,Mid Market,1,243.42,0.0,243.42,0.0,243.42,5,1.0
340,2023-09-04,South,Office Supplies,Direct Sales,Small Business,3,161.95,0.05,485.85,24.29,461.56,9,1.0
341,2023-06-03,Northeast,Furniture,Partner,Mid Market,4,245.52,0.05,982.08,49.1,1026.27,6,1.1
342,2025-09-23,South,Technology,Direct Sales,Small Business,10,172.54,0.0,1725.4,0.0,1725.4,9,1.0
343,2024-11-27,Midwest,Technology,Retail,Mid Market,2,34.23,0.0,68.46,0.0,85.57,11,1.25
344,2025-12-28,South,Software,Online,Small Business,9,196.87,0.0,1771.83,0.0,2214.79,12,1.25
345,2025-12-06,South,Office Supplies,Direct Sales,Small Business,3,149.37,0.0,448.11,0.0,560.14,12,1.25
346,2025-10-05,West,Software,Online,Small Business,4,163.92,0.1,655.68,65.57,737.64,10,1.25
347,2023-04-04,West,Furniture,Partner,Enterprise,4,74.02,0.1,296.08,29.61,266.47,4,1.0
348,2025-08-15,South,Software,Retail,Small Business,1,201.45,0.1,201.45,20.14,199.44,8,1.1
349,2025-10-08,West,Furniture,Online,Enterprise,5,147.07,0.15,735.35,110.3,781.31,10,1.25
350,2024-03-28,Midwest,Technology,Online,Small Business,5,156.23,0.05,781.15,39.06,742.09,3,1.0
351,2025-06-30,Midwest,Services,Online,Mid Market,2,243.14,0.1,486.28,48.63,481.42,6,1.1
352,2023-08-06,South,Office Supplies,Retail,Enterprise,1,69.1,0.05,69.1,3.46,72.21,8,1.1
353,2024-04-18,Midwest,Office Supplies,Online,Small Business,5,205.45,0.05,1027.25,51.36,975.89,4,1.0
354,2024-03-07,South,Software,Online,Small Business,5,206.52,0.0,1032.6,0.0,1032.6,3,1.0
355,2023-12-07,West,Furniture,Retail,Small Business,7,198.06,0.0,1386.42,0.0,1733.02,12,1.25
356,2024-07-04,South,Software,Partner,Enterprise,11,245.82,0.0,2704.02,0.0,2974.42,7,1.1
357,2023-12-23,West,Services,Online,Small Business,10,233.63,0.0,2336.3,0.0,2920.38,12,1.25
358,2023-01-23,South,Furniture,Partner,Mid Market,10,192.15,0.0,1921.5,0.0,1921.5,1,1.0
359,2024-06-05,Northeast,Office Supplies,Online,Small Business,2,143.65,0.1,287.3,28.73,284.43,6,1.1
360,2025-03-12,South,Software,Online,Mid Market,8,160.34,0.05,1282.72,64.14,1218.58,3,1.0
361,2025-01-31,South,Technology,Online,Mid Market,5,183.73,0.1,918.65,91.86,826.78,1,1.0
362,2024-03-17,South,Furniture,Retail,Small Business,5,56.69,0.15,283.45,42.52,240.93,3,1.0
363,2025-02-07,Northeast,Technology,Online,Enterprise,9,157.48,0.05,1417.32,70.87,1346.45,2,1.0
364,2025-10-12,Midwest,Office Supplies,Online,Consumer,2,250.76,0.0,501.52,0.0,626.9,10,1.25
365,2024-05-30,Midwest,Software,Online,Small Business,10,163.48,0.1,1634.8,163.48,1471.32,5,1.0
366,2025-11-05,Northeast,Office Supplies,Direct Sales,Enterprise,11,229.4,0.05,2523.4,126.17,2996.54,11,1.25
367,2025-03-02,Northeast,Technology,Direct Sales,Small Business,2,232.99,0.1,465.98,46.6,419.38,3,1.0
368,2023-12-02,Midwest,Office Supplies,Online,Enterprise,5,251.63,0.0,1258.15,0.0,1572.69,12,1.25
369,2023-09-15,South,Software,Online,Small Business,1,167.51,0.05,167.51,8.38,159.13,9,1.0
370,2024-05-11,Northeast,Furniture,Direct Sales,Consumer,11,171.09,0.0,1881.99,0.0,1881.99,5,1.0
371,2025-06-14,South,Software,Online,Small Business,5,202.0,0.05,1010.0,50.5,1055.45,6,1.1
372,2023-06-09,Midwest,Software,Online,Enterprise,5,141.24,0.05,706.2,35.31,737.98,6,1.1
373,2025-05-01,Midwest,Technology,Online,Enterprise,8,146.45,0.05,1171.6,58.58,1113.02,5,1.0
374,2024-11-20,Midwest,Technology,Direct Sales,Small Business,6,240.04,0.05,1440.24,72.01,1710.28,11,1.25
375,2024-01-15,West,Office Supplies,Partner,Small Business,11,146.76,0.0,1614.36,0.0,1614.36,1,1.0
376,2025-08-14,Midwest,Software,Online,Enterprise,6,213.08,0.0,1278.48,0.0,1406.33,8,1.1
377,2024-11-21,Northeast,Services,Online,Mid Market,5,206.85,0.1,1034.25,103.43,1163.53,11,1.25
378,2025-12-02,South,Office Supplies,Direct Sales,Consumer,5,184.47,0.0,922.35,0.0,1152.94,12,1.25
379,2023-10-12,South,Furniture,Retail,Consumer,8,199.69,0.2,1597.52,319.5,1597.52,10,1.25
380,2024-02-01,Midwest,Technology,Retail,Enterprise,1,222.51,0.05,222.51,11.13,211.38,2,1.0
381,2023-01-12,Northeast,Software,Online,Mid Market,9,264.09,0.05,2376.81,118.84,2257.97,1,1.0
382,2024-05-13,South,Technology,Partner,Small Business,6,133.29,0.05,799.74,39.99,759.75,5,1.0
383,2025-01-23,South,Software,Online,Consumer,9,131.35,0.05,1182.15,59.11,1123.04,1,1.0
384,2023-02-04,South,Technology,Partner,Small Business,2,179.55,0.0,359.1,0.0,359.1,2,1.0
385,2024-12-27,South,Technology,Online,Mid Market,3,204.46,0.0,613.38,0.0,766.72,12,1.25
386,2025-04-28,Northeast,Technology,Online,Small Business,1,200.5,0.0,200.5,0.0,200.5,4,1.0
387,2023-03-31,Midwest,Furniture,Retail,Consumer,5,279.57,0.0,1397.85,0.0,1397.85,3,1.0
388,2025-02-14,Midwest,Office Supplies,Partner,Small Business,2,132.27,0.0,264.54,0.0,264.54,2,1.0
389,2024-08-27,West,Technology,Online,Consumer,11,94.14,0.05,1035.54,51.78,1082.14,8,1.1
390,2025-08-27,Midwest,Services,Online,Mid Market,1,213.26,0.05,213.26,10.66,222.86,8,1.1
391,2025-10-18,South,Office Supplies,Retail,Small Business,9,197.27,0.15,1775.43,266.31,1886.39,10,1.25
392,2024-02-22,West,Office Supplies,Partner,Enterprise,11,177.48,0.0,1952.28,0.0,1952.28,2,1.0
393,2023-04-25,West,Furniture,Partner,Small Business,9,229.41,0.1,2064.69,206.47,1858.22,4,1.0
394,2024-09-08,South,Office Supplies,Online,Small Business,6,95.15,0.0,570.9,0.0,570.9,9,1.0
395,2025-04-05,West,Technology,Online,Enterprise,11,89.76,0.1,987.36,98.74,888.62,4,1.0
396,2024-02-17,South,Services,Retail,Small Business,11,74.92,0.15,824.12,123.62,700.5,2,1.0
397,2024-12-29,South,Office Supplies,Online,Small Business,8,145.98,0.05,1167.84,58.39,1386.81,12,1.25
398,2025-10-17,South,Technology,Direct Sales,Mid Market,11,252.19,0.1,2774.09,277.41,3120.85,10,1.25
399,2025-01-30,Midwest,Office Supplies,Retail,Mid Market,9,103.43,0.2,930.87,186.17,744.7,1,1.0
400,2024-11-06,South,Furniture,Retail,Enterprise,5,187.13,0.0,935.65,0.0,1169.56,11,1.25
401,2024-04-01,Northeast,Technology,Online,Small Business,2,201.77,0.0,403.54,0.0,403.54,4,1.0
402,2025-07-08,South,Services,Online,Small Business,4,270.09,0.05,1080.36,54.02,1128.98,7,1.1
403,2023-07-11,Midwest,Technology,Retail,Small Business,3,137.59,0.0,412.77,0.0,454.05,7,1.1
404,2025-01-08,Northeast,Office Supplies,Online,Mid Market,10,135.39,0.05,1353.9,67.69,1286.2,1,1.0
405,2025-09-04,Northeast,Services,Direct Sales,Mid Market,7,241.93,0.05,1693.51,84.68,1608.83,9,1.0
406,2025-10-05,Northeast,Technology,Retail,Small Business,10,126.02,0.05,1260.2,63.01,1496.49,10,1.25
407,2023-04-06,South,Technology,Online,Enterprise,10,251.52,0.0,2515.2,0.0,2515.2,4,1.0
408,2024-10-24,West,Technology,Online,Consumer,10,204.63,0.0,2046.3,0.0,2557.88,10,1.25
409,2023-02-06,West,Technology,Partner,Enterprise,8,87.89,0.15,703.12,105.47,597.65,2,1.0
410,2023-10-06,South,Technology,Online,Small Business,5,220.93,0.05,1104.65,55.23,1311.77,10,1.25
411,2023-08-05,South,Software,Retail,Mid Market,2,209.84,0.0,419.68,0.0,461.65,8,1.1
412,2025-05-16,Northeast,Software,Retail,Enterprise,9,171.69,0.1,1545.21,154.52,1390.69,5,1.0
413,2025-05-22,West,Software,Online,Small Business,1,150.57,0.15,150.57,22.59,127.98,5,1.0
414,2023-03-03,Midwest,Furniture,Partner,Consumer,5,273.85,0.0,1369.25,0.0,1369.25,3,1.0
415,2024-08-18,Northeast,Software,Partner,Consumer,3,50.32,0.0,150.96,0.0,166.06,8,1.1
416,2024-12-29,Midwest,Office Supplies,Direct Sales,Small Business,8,101.8,0.05,814.4,40.72,967.1,12,1.25
417,2024-02-01,Midwest,Furniture,Retail,Mid Market,8,155.93,0.15,1247.44,187.12,1060.32,2,1.0
418,2024-11-29,Midwest,Furniture,Retail,Small Business,1,211.59,0.2,211.59,42.32,211.59,11,1.25
419,2025-11-08,South,Technology,Online,Small Business,4,184.86,0.1,739.44,73.94,831.87,11,1.25
420,2023-06-26,West,Services,Online,Enterprise,10,146.14,0.0,1461.4,0.0,1607.54,6,1.1
421,2024-01-31,Northeast,Office Supplies,Online,Consumer,8,214.15,0.0,1713.2,0.0,1713.2,1,1.0
422,2024-03-20,Northeast,Software,Partner,Consumer,9,89.43,0.0,804.87,0.0,804.87,3,1.0
423,2023-03-17,Northeast,Software,Online,Small Business,9,204.99,0.1,1844.91,184.49,1660.42,3,1.0
424,2023-09-22,West,Software,Retail,Consumer,2,168.5,0.0,337.0,0.0,337.0,9,1.0
425,2024-03-30,Northeast,Technology,Online,Enterprise,9,221.91,0.0,1997.19,0.0,1997.19,3,1.0
426,2024-12-18,South,Office Supplies,Retail,Consumer,8,212.15,0.05,1697.2,84.86,2015.43,12,1.25
427,2025-01-04,South,Software,Retail,Consumer,11,226.9,0.0,2495.9,0.0,2495.9,1,1.0
428,2025-04-30,West,Technology,Retail,Mid Market,11,151.41,0.0,1665.51,0.0,1665.51,4,1.0
429,2023-05-24,West,Services,Direct Sales,Small Business,9,144.48,0.0,1300.32,0.0,1300.32,5,1.0
430,2025-06-03,South,Furniture,Partner,Small Business,9,195.69,0.05,1761.21,88.06,1840.46,6,1.1
431,2025-12-28,West,Furniture,Online,Small Business,3,104.82,0.1,314.46,31.45,353.77,12,1.25
432,2024-01-31,South,Office Supplies,Retail,Mid Market,5,306.84,0.05,1534.2,76.71,1457.49,1,1.0
433,2025-11-14,West,Software,Retail,Small Business,11,273.43,0.2,3007.73,601.55,3007.73,11,1.25
434,2025-08-05,Midwest,Office Supplies,Partner,Mid Market,3,99.4,0.05,298.2,14.91,311.62,8,1.1
435,2025-06-09,Midwest,Office Supplies,Partner,Small Business,6,197.55,0.0,1185.3,0.0,1303.83,6,1.1
436,2024-07-22,South,Office Supplies,Online,Consumer,10,250.02,0.05,2500.2,125.01,2612.71,7,1.1
437,2025-11-28,West,Office Supplies,Partner,Small Business,5,163.41,0.1,817.05,81.7,919.18,11,1.25
438,2023-04-19,Midwest,Technology,Online,Mid Market,2,143.75,0.0,287.5,0.0,287.5,4,1.0
439,2025-12-01,West,Technology,Partner,Mid Market,3,249.94,0.1,749.82,74.98,843.55,12,1.25
440,2025-07-23,West,Technology,Online,Small Business,7,259.41,0.1,1815.87,181.59,1797.71,7,1.1
441,2024-02-02,Midwest,Furniture,Online,Enterprise,10,96.34,0.15,963.4,144.51,818.89,2,1.0
442,2024-09-25,Northeast,Technology,Direct Sales,Mid Market,10,191.46,0.0,1914.6,0.0,1914.6,9,1.0
443,2025-01-02,South,Office Supplies,Retail,Mid Market,5,178.36,0.0,891.8,0.0,891.8,1,1.0
444,2023-08-23,West,Furniture,Direct Sales,Enterprise,3,88.28,0.05,264.84,13.24,276.76,8,1.1
445,2024-10-19,West,Technology,Online,Small Business,4,96.64,0.2,386.56,77.31,386.56,10,1.25
446,2025-01-20,West,Technology,Retail,Consumer,6,134.35,0.15,806.1,120.91,685.18,1,1.0
447,2024-08-10,South,Technology,Partner,Consumer,8,185.87,0.0,1486.96,0.0,1635.66,8,1.1
448,2025-10-29,South,Furniture,Online,Enterprise,7,256.03,0.0,1792.21,0.0,2240.26,10,1.25
449,2025-08-11,South,Technology,Online,Small Business,3,32.01,0.05,96.03,4.8,100.35,8,1.1
450,2024-05-06,Northeast,Office Supplies,Online,Small Business,2,191.53,0.0,383.06,0.0,383.06,5,1.0
451,2025-07-01,Midwest,Furniture,Direct Sales,Mid Market,3,132.61,0.1,397.83,39.78,393.85,7,1.1
452,2023-06-19,Midwest,Office Supplies,Partner,Small Business,5,214.22,0.0,1071.1,0.0,1178.21,6,1.1
453,2025-08-03,Northeast,Software,Online,Small Business,7,241.0,0.0,1687.0,0.0,1855.7,8,1.1
454,2025-03-05,South,Technology,Online,Small Business,8,242.64,0.0,1941.12,0.0,1941.12,3,1.0
455,2024-09-25,Northeast,Technology,Online,Mid Market,6,179.63,0.0,1077.78,0.0,1077.78,9,1.0
456,2023-01-29,Midwest,Technology,Retail,Small Business,2,166.53,0.0,333.06,0.0,333.06,1,1.0
457,2023-12-05,West,Technology,Direct Sales,Consumer,11,258.31,0.05,2841.41,142.07,3374.17,12,1.25
458,2024-05-14,Northeast,Technology,Partner,Enterprise,2,166.79,0.05,333.58,16.68,316.9,5,1.0
459,2024-05-25,Northeast,Software,Online,Small Business,10,188.08,0.0,1880.8,0.0,1880.8,5,1.0
460,2023-08-05,Northeast,Technology,Retail,Enterprise,11,159.58,0.0,1755.38,0.0,1930.92,8,1.1
461,2025-12-29,South,Services,Direct Sales,Consumer,5,203.43,0.0,1017.15,0.0,1271.44,12,1.25
462,2024-03-20,Northeast,Technology,Retail,Small Business,11,109.83,0.1,1208.13,120.81,1087.32,3,1.0
463,2025-05-25,Northeast,Software,Direct Sales,Small Business,5,168.86,0.0,844.3,0.0,844.3,5,1.0
464,2023-06-16,West,Software,Online,Small Business,1,190.07,0.0,190.07,0.0,209.08,6,1.1
465,2023-04-01,South,Furniture,Partner,Enterprise,1,241.86,0.05,241.86,12.09,229.77,4,1.0
466,2024-12-14,South,Furniture,Retail,Small Business,9,175.55,0.1,1579.95,158.0,1777.44,12,1.25
467,2023-02-08,Northeast,Office Supplies,Partner,Enterprise,7,50.03,0.0,350.21,0.0,350.21,2,1.0
468,2023-06-22,West,Services,Retail,Enterprise,8,152.53,0.0,1220.24,0.0,1342.26,6,1.1
469,2024-10-14,West,Furniture,Online,Enterprise,5,265.24,0.05,1326.2,66.31,1574.86,10,1.25
470,2025-01-23,South,Technology,Online,Mid Market,3,193.64,0.1,580.92,58.09,522.83,1,1.0
471,2025-12-17,South,Furniture,Direct Sales,Mid Market,3,145.17,0.05,435.51,21.78,517.17,12,1.25
472,2024-04-20,Midwest,Technology,Online,Small Business,3,129.51,0.0,388.53,0.0,388.53,4,1.0
473,2024-03-31,West,Services,Direct Sales,Mid Market,1,205.55,0.0,205.55,0.0,205.55,3,1.0
474,2025-04-08,Northeast,Software,Partner,Mid Market,11,147.21,0.0,1619.31,0.0,1619.31,4,1.0
475,2025-06-13,Midwest,Technology,Retail,Consumer,11,186.5,0.15,2051.5,307.72,1918.15,6,1.1
476,2025-10-21,Midwest,Furniture,Direct Sales,Enterprise,3,142.85,0.0,428.55,0.0,535.69,10,1.25
477,2024-01-22,South,Technology,Partner,Small Business,2,135.92,0.05,271.84,13.59,258.25,1,1.0
478,2023-12-14,South,Software,Retail,Small Business,8,163.79,0.15,1310.32,196.55,1392.22,12,1.25
479,2023-07-09,West,Services,Online,Enterprise,10,178.24,0.05,1782.4,89.12,1862.61,7,1.1
480,2024-05-19,South,Technology,Direct Sales,Consumer,10,181.93,0.0,1819.3,0.0,1819.3,5,1.0
481,2025-04-03,South,Furniture,Partner,Small Business,6,169.69,0.0,1018.14,0.0,1018.14,4,1.0
482,2025-07-17,Northeast,Services,Partner,Enterprise,5,245.36,0.2,1226.8,245.36,1079.58,7,1.1
